Order ID,Order Date,Store ID,Region,Product Category,Sub-Category,Quantity,Price,Discount (%),Sales,Profit
ORD111543,2024-07-27,S034,South,Furniture,Beds,3,771.34,0.0,2314.02,416.52
ORD105783,2024-07-27,S012,Central,Electronics,Mobiles,3,986.24,14.4,2532.66,517.07
ORD110969,2024-07-28,S018,South,Electronics,Laptops,5,442.1,5.54,2088.04,446.64
ORD107153,2024-07-28,S040,East,Furniture,Beds,1,465.24,0.0,465.24,83.74
ORD107769,2024-07-28,S046,West,Electronics,Mobiles,6,894.14,0.0,5364.84,1180.26
ORD101329,2024-07-28,S001,North,Electronics,Laptops,3,1366.94,1.5,4039.31,881.98
ORD104467,2024-07-28,S042,East,Grocery,Fresh,4,36.0,8.64,131.56,10.07
ORD108230,2024-07-28,S028,Central,Clothing,Accessories,6,88.73,14.06,457.53,148.88
ORD100814,2024-07-28,S029,North,Clothing,Men,5,132.98,0.0,664.9,232.71
ORD100525,2024-07-29,S033,East,Electronics,Laptops,3,623.54,1.53,1842.0,402.14
ORD109086,2024-07-29,S016,West,Beauty,Haircare,4,56.36,10.67,201.39,53.38
ORD102488,2024-07-29,S003,West,Clothing,Men,2,25.19,15.57,42.54,13.73
ORD104363,2024-07-30,S033,South,Grocery,Fresh,3,3.53,0.0,10.59,0.85
ORD111065,2024-07-30,S013,East,Furniture,Sofas,5,125.64,17.14,520.53,85.67
ORD101929,2024-07-30,S050,East,Electronics,Accessories,2,1153.73,1.01,2284.15,499.98
ORD107191,2024-07-30,S012,South,Electronics,Audio,3,1276.41,3.65,3689.46,796.87
ORD102588,2024-07-30,S049,East,Beauty,Haircare,2,156.26,3.46,301.71,83.02
ORD110224,2024-07-30,S040,East,Furniture,Sofas,4,1166.74,3.25,4515.28,799.54
ORD104044,2024-07-30,S017,East,Grocery,Snacks,3,22.93,17.44,56.79,4.15
ORD100769,2024-07-31,S017,South,Electronics,Accessories,6,827.05,10.09,4461.6,932.03
ORD104728,2024-07-31,S043,East,Furniture,Chairs,7,1080.46,8.95,6886.31,1184.07
ORD103043,2024-07-31,S034,South,Clothing,Accessories,8,128.75,3.88,990.04,339.79
ORD111267,2024-07-31,S007,North,Electronics,Accessories,7,916.84,16.11,5383.96,1089.06
ORD100123,2024-07-31,S046,Central,Electronics,Audio,5,1047.23,8.99,4765.42,1001.27
ORD100756,2024-08-01,S010,East,Grocery,Staples,5,2.04,9.2,9.26,0.71
ORD104379,2024-08-01,S026,North,Furniture,Beds,3,598.76,5.5,1697.48,297.14
ORD104534,2024-08-01,S020,South,Electronics,Audio,4,1403.09,11.92,4943.37,1022.72
ORD103709,2024-08-02,S033,East,Clothing,Kids,5,75.92,7.96,349.38,117.42
ORD107704,2024-08-02,S018,East,Beauty,Skincare,2,19.79,0.0,39.58,11.08
ORD107673,2024-08-02,S006,East,Grocery,Beverages,3,9.71,1.7,28.63,2.27
ORD108425,2024-08-02,S015,Central,Grocery,Fresh,2,19.52,12.61,34.12,2.56
ORD104855,2024-08-02,S001,West,Grocery,Fresh,6,36.7,0.0,220.2,17.62
ORD110791,2024-08-02,S022,West,Grocery,Fresh,4,2.9,0.41,11.55,0.92
ORD103299,2024-08-02,S049,Central,Furniture,Tables,3,1043.83,0.0,3131.49,563.67
ORD101011,2024-08-02,S031,West,Clothing,Women,8,68.94,0.0,551.52,193.03
ORD106084,2024-08-02,S018,West,Furniture,Beds,1,117.51,20.46,93.47,15.1
ORD101488,2024-08-02,S022,Central,Electronics,Accessories,4,447.63,0.0,1790.52,393.91
ORD108123,2024-08-03,S046,South,Electronics,Accessories,2,1425.12,14.11,2448.07,500.58
ORD100037,2024-08-03,S001,Central,Electronics,Laptops,4,1498.21,23.15,4605.5,895.93
ORD103340,2024-08-03,S003,North,Furniture,Chairs,3,649.17,3.62,1877.01,331.75
ORD101148,2024-08-03,S043,South,Clothing,Men,3,49.86,10.07,134.52,44.71
ORD102556,2024-08-03,S049,West,Grocery,Snacks,5,47.57,6.84,221.58,17.12
ORD103904,2024-08-04,S044,Central,Grocery,Fresh,4,30.09,4.7,114.7,8.96
ORD105784,2024-08-04,S033,North,Clothing,Accessories,2,19.52,0.0,39.04,13.66
ORD106893,2024-08-04,S008,South,Furniture,Tables,4,343.36,0.0,1373.44,247.22
ORD103922,2024-08-04,S050,South,Beauty,Fragrance,6,16.48,0.0,98.88,27.69
ORD105752,2024-08-04,S017,East,Electronics,Mobiles,6,860.63,8.53,4723.31,994.81
ORD102603,2024-08-05,S030,West,Furniture,Chairs,5,791.13,0.0,3955.65,712.02
ORD103787,2024-08-05,S008,West,Electronics,Accessories,5,241.18,9.08,1096.4,230.26
ORD101377,2024-08-05,S043,East,Beauty,Fragrance,2,51.74,11.44,91.64,24.19
ORD110611,2024-08-05,S045,North,Furniture,Tables,2,280.33,6.97,521.58,90.61
ORD101361,2024-08-05,S027,South,Electronics,Accessories,2,203.97,0.0,407.94,89.75
ORD105222,2024-08-05,S004,North,Electronics,Laptops,4,1349.82,0.0,5399.28,1187.84
ORD101859,2024-08-06,S008,Central,Furniture,Sofas,2,55.02,0.55,109.43,19.64
ORD110792,2024-08-06,S015,South,Clothing,Kids,7,133.31,0.0,933.17,326.61
ORD105725,2024-08-06,S017,Central,Beauty,Makeup,3,95.35,2.9,277.75,76.64
ORD101855,2024-08-06,S038,West,Grocery,Beverages,4,8.82,11.69,31.16,2.35
ORD102400,2024-08-06,S029,East,Electronics,Laptops,3,1203.43,23.69,2755.01,534.31
ORD103964,2024-08-06,S016,West,Clothing,Accessories,2,23.69,12.53,41.44,13.6
ORD107497,2024-08-07,S025,Central,Grocery,Staples,7,18.04,0.66,125.45,10.0
ORD104098,2024-08-07,S020,South,Furniture,Sofas,4,1099.64,8.81,4011.05,690.19
ORD106496,2024-08-07,S049,North,Grocery,Fresh,7,23.19,1.54,159.83,12.69
ORD111788,2024-08-07,S046,North,Grocery,Staples,4,34.69,0.0,138.76,11.1
ORD103597,2024-08-08,S050,West,Grocery,Staples,5,10.62,12.46,46.48,3.49
ORD108134,2024-08-08,S008,South,Grocery,Staples,5,28.52,0.0,142.6,11.41
ORD102645,2024-08-08,S020,West,Electronics,Laptops,4,1278.06,0.0,5112.24,1124.69
ORD109021,2024-08-08,S007,East,Grocery,Snacks,3,44.28,0.0,132.84,10.63
ORD101493,2024-08-08,S027,South,Furniture,Sofas,7,376.89,1.81,2590.48,462.07
ORD102680,2024-08-08,S003,Central,Electronics,Accessories,8,906.44,2.87,7043.4,1527.31
ORD102346,2024-08-08,S015,Central,Furniture,Tables,4,688.52,9.89,2481.7,424.62
ORD107180,2024-08-09,S017,East,Electronics,Accessories,4,1269.59,5.75,4786.35,1022.72
ORD100023,2024-08-09,S008,North,Electronics,Accessories,4,538.85,0.0,2155.4,474.19
ORD107798,2024-08-09,S041,East,Clothing,Kids,8,119.33,0.0,954.64,334.12
ORD108460,2024-08-10,S006,West,Beauty,Skincare,2,47.98,4.15,91.98,25.22
ORD105765,2024-08-10,S049,East,Clothing,Men,3,45.33,0.0,135.99,47.6
ORD104827,2024-08-10,S040,East,Grocery,Snacks,2,3.47,18.47,5.66,0.41
ORD104687,2024-08-10,S037,West,Grocery,Fresh,4,32.59,7.96,119.98,9.22
ORD100564,2024-08-10,S034,Central,Electronics,Accessories,5,638.86,0.0,3194.3,702.75
ORD100745,2024-08-10,S046,West,Beauty,Skincare,2,51.79,0.0,103.58,29.0
ORD102711,2024-08-10,S019,East,Furniture,Chairs,3,648.75,5.25,1844.07,323.22
ORD107294,2024-08-10,S021,South,Grocery,Snacks,4,19.32,0.0,77.28,6.18
ORD102319,2024-08-10,S008,East,Electronics,Audio,2,805.86,11.19,1431.37,297.28
ORD108623,2024-08-10,S042,West,Electronics,Accessories,1,393.37,6.99,365.87,77.68
ORD104968,2024-08-10,S035,West,Furniture,Tables,2,610.79,14.82,1040.54,173.42
ORD100195,2024-08-11,S049,West,Clothing,Men,3,85.5,15.08,217.82,70.49
ORD110230,2024-08-11,S015,East,Clothing,Kids,7,47.99,11.34,297.84,98.33
ORD111004,2024-08-11,S037,North,Clothing,Accessories,5,77.93,12.97,339.11,110.99
ORD101136,2024-08-12,S017,East,Electronics,Accessories,5,507.09,3.98,2434.54,524.94
ORD102947,2024-08-12,S024,East,Clothing,Women,3,146.95,4.15,422.55,144.82
ORD110454,2024-08-12,S022,Central,Clothing,Kids,6,70.39,10.67,377.28,125.0
ORD104984,2024-08-12,S031,South,Grocery,Snacks,2,2.38,5.01,4.52,0.35
ORD105550,2024-08-13,S037,Central,Grocery,Fresh,3,19.03,11.2,50.7,3.83
ORD104311,2024-08-13,S038,Central,Clothing,Accessories,3,56.06,0.0,168.18,58.86
ORD100990,2024-08-13,S024,South,Clothing,Men,5,46.69,0.0,233.45,81.71
ORD110158,2024-08-13,S015,East,Electronics,Audio,4,1422.21,17.6,4687.6,940.52
ORD103992,2024-08-14,S024,South,Electronics,Accessories,8,1452.68,11.47,10288.46,2133.65
ORD109034,2024-08-14,S014,East,Beauty,Makeup,5,96.69,0.0,483.45,135.37
ORD100787,2024-08-14,S002,East,Grocery,Snacks,1,13.94,0.0,13.94,1.12
ORD102937,2024-08-14,S015,Central,Electronics,Laptops,5,1407.74,0.0,7038.7,1548.51
ORD106022,2024-08-15,S030,West,Electronics,Laptops,6,654.63,0.0,3927.78,864.11
ORD103803,2024-08-15,S021,East,Electronics,Laptops,2,574.67,0.0,1149.34,252.85
ORD107707,2024-08-15,S018,East,Electronics,Mobiles,2,568.04,9.79,1024.86,214.43
ORD110191,2024-08-15,S018,South,Grocery,Staples,5,46.89,7.41,217.08,16.72
ORD104129,2024-08-15,S030,North,Grocery,Beverages,4,38.0,6.59,141.98,10.98
ORD104514,2024-08-16,S007,South,Electronics,Laptops,3,993.72,0.84,2956.12,647.61
ORD106068,2024-08-16,S008,West,Grocery,Snacks,3,11.63,1.95,34.21,2.71
ORD101408,2024-08-16,S035,South,Grocery,Fresh,4,3.67,0.0,14.68,1.17
ORD100954,2024-08-16,S020,North,Grocery,Fresh,2,12.01,11.79,21.19,1.6
ORD101236,2024-08-16,S032,North,Grocery,Fresh,4,37.09,4.24,142.07,11.12
ORD109040,2024-08-17,S021,West,Beauty,Fragrance,5,89.94,5.38,425.51,115.94
ORD100653,2024-08-17,S015,East,Electronics,Laptops,1,575.92,25.11,431.31,82.97
ORD111812,2024-08-17,S007,Central,Furniture,Tables,6,465.44,12.09,2455.01,415.19
ORD110782,2024-08-17,S021,South,Clothing,Accessories,3,129.3,1.48,382.16,132.77
ORD104041,2024-08-17,S023,North,Grocery,Snacks,4,37.99,3.6,146.49,11.51
ORD110801,2024-08-17,S033,Central,Grocery,Staples,6,24.58,18.92,119.58,8.66
ORD101397,2024-08-18,S046,East,Furniture,Sofas,5,317.76,9.89,1431.67,244.96
ORD107481,2024-08-18,S046,North,Furniture,Beds,3,105.82,4.91,301.87,53.0
ORD111300,2024-08-18,S028,East,Furniture,Tables,7,975.75,0.0,6830.25,1229.44
ORD104677,2024-08-18,S049,East,Beauty,Makeup,6,185.91,0.0,1115.46,312.33
ORD111089,2024-08-18,S043,North,Beauty,Makeup,7,192.49,10.26,1209.18,321.2
ORD110490,2024-08-18,S044,South,Furniture,Sofas,2,56.95,2.43,111.13,19.76
ORD108104,2024-08-18,S017,South,Grocery,Beverages,5,46.12,1.45,227.26,18.05
ORD106146,2024-08-18,S045,South,Grocery,Snacks,3,29.79,1.29,88.22,7.01
ORD100199,2024-08-18,S002,Central,Furniture,Sofas,5,186.36,10.99,829.4,141.09
ORD108786,2024-08-19,S030,South,Electronics,Laptops,7,1147.56,2.08,7865.84,1712.49
ORD110422,2024-08-19,S040,South,Electronics,Mobiles,4,1134.72,5.15,4305.13,922.74
ORD105942,2024-08-19,S022,South,Furniture,Sofas,2,792.04,10.94,1410.78,240.05
ORD101358,2024-08-20,S044,Central,Electronics,Audio,1,366.12,4.18,350.82,75.57
ORD109901,2024-08-20,S034,West,Grocery,Snacks,5,12.9,2.57,62.84,4.96
ORD106961,2024-08-20,S007,North,Grocery,Fresh,5,30.81,2.44,150.29,11.88
ORD101025,2024-08-20,S040,Central,Clothing,Women,4,76.6,4.76,291.82,99.71
ORD105506,2024-08-20,S007,East,Grocery,Beverages,3,49.32,8.79,134.95,10.32
ORD111764,2024-08-20,S046,South,Grocery,Snacks,7,11.8,11.41,73.18,5.52
ORD109038,2024-08-20,S007,North,Electronics,Audio,3,707.85,11.46,1880.19,389.94
ORD104220,2024-08-21,S001,Central,Furniture,Tables,5,1103.18,8.67,5037.67,867.47
ORD104693,2024-08-21,S038,East,Electronics,Laptops,4,1348.75,14.78,4597.62,936.73
ORD107054,2024-08-21,S010,East,Furniture,Beds,2,850.82,2.82,1653.65,293.46
ORD102891,2024-08-21,S007,West,Beauty,Skincare,3,140.63,12.9,367.47,96.26
ORD107846,2024-08-21,S022,West,Clothing,Women,3,71.0,13.57,184.1,60.06
ORD104350,2024-08-21,S041,East,Furniture,Tables,4,56.69,10.86,202.13,34.41
ORD110132,2024-08-22,S007,North,Electronics,Audio,3,870.18,1.66,2567.21,560.1
ORD111546,2024-08-22,S006,South,Electronics,Mobiles,4,1123.6,4.12,4309.23,928.5
ORD105069,2024-08-22,S015,North,Grocery,Snacks,6,39.71,2.84,231.49,18.26
ORD111273,2024-08-22,S047,South,Electronics,Laptops,5,968.34,10.75,4321.22,899.57
ORD111844,2024-08-22,S017,East,Beauty,Fragrance,5,15.33,16.91,63.69,16.33
ORD100761,2024-08-22,S031,Central,Grocery,Fresh,6,47.17,0.0,283.02,22.64
ORD109573,2024-08-22,S042,West,Clothing,Women,2,54.0,7.98,99.38,33.4
ORD109916,2024-08-22,S025,South,Clothing,Men,3,146.19,2.3,428.48,148.24
ORD104075,2024-08-22,S035,North,Beauty,Haircare,4,197.03,12.32,691.02,181.57
ORD105207,2024-08-22,S001,Central,Furniture,Beds,3,1155.61,6.49,3241.83,564.59
ORD109445,2024-08-23,S026,South,Electronics,Mobiles,5,689.54,9.94,3105.0,649.15
ORD110406,2024-08-23,S048,South,Electronics,Laptops,8,207.53,8.61,1517.29,319.43
ORD100035,2024-08-23,S037,South,Beauty,Makeup,4,113.52,10.15,407.99,108.44
ORD110750,2024-08-23,S030,West,Furniture,Tables,2,293.62,1.87,576.26,102.76
ORD105025,2024-08-23,S020,North,Clothing,Women,4,31.13,5.54,117.62,40.03
ORD106000,2024-08-23,S033,West,Grocery,Snacks,7,15.53,1.27,107.33,8.53
ORD110833,2024-08-23,S024,West,Furniture,Beds,5,364.74,13.8,1572.03,263.44
ORD109007,2024-08-23,S009,East,Grocery,Staples,6,39.07,9.37,212.45,16.2
ORD109197,2024-08-24,S041,North,Beauty,Makeup,3,17.86,0.9,53.1,14.8
ORD100830,2024-08-24,S015,Central,Grocery,Beverages,3,42.43,4.32,121.79,9.53
ORD104679,2024-08-24,S034,West,Grocery,Staples,2,39.93,10.3,71.63,5.44
ORD102942,2024-08-24,S008,East,Grocery,Snacks,4,19.99,10.12,71.87,5.46
ORD100067,2024-08-24,S018,West,Electronics,Mobiles,3,819.29,9.74,2218.47,464.29
ORD110724,2024-08-24,S029,South,Furniture,Beds,4,1045.64,0.0,4182.56,752.86
ORD110664,2024-08-24,S031,West,Clothing,Kids,3,72.2,4.26,207.37,71.03
ORD104862,2024-08-24,S015,North,Beauty,Fragrance,7,177.39,10.58,1110.35,294.45
ORD106983,2024-08-25,S037,Central,Clothing,Accessories,1,23.53,0.0,23.53,8.24
ORD106433,2024-08-25,S023,West,Beauty,Skincare,4,199.66,8.68,729.32,195.35
ORD110139,2024-08-25,S018,West,Electronics,Mobiles,2,1434.46,9.64,2592.36,542.83
ORD109536,2024-08-25,S002,Central,Clothing,Women,1,74.42,2.96,72.22,24.9
ORD105486,2024-08-25,S014,West,Grocery,Beverages,3,7.64,13.78,19.76,1.47
ORD106050,2024-08-25,S042,West,Electronics,Audio,4,859.5,4.4,3286.73,707.17
ORD109723,2024-08-25,S004,North,Beauty,Skincare,3,183.36,2.66,535.45,147.93
ORD110183,2024-08-25,S003,West,Furniture,Tables,4,89.03,8.51,325.81,56.15
ORD106494,2024-08-25,S019,East,Grocery,Staples,3,32.21,4.58,92.2,7.21
ORD105891,2024-08-25,S013,North,Electronics,Audio,2,208.44,0.0,416.88,91.71
ORD103212,2024-08-26,S049,South,Clothing,Accessories,6,24.56,4.63,140.54,48.05
ORD102873,2024-08-26,S039,South,Electronics,Mobiles,5,791.22,0.0,3956.1,870.34
ORD101254,2024-08-26,S049,East,Clothing,Women,3,80.79,3.23,234.54,80.76
ORD103445,2024-08-26,S023,East,Grocery,Staples,5,44.63,17.52,184.05,13.43
ORD106474,2024-08-26,S043,West,Electronics,Audio,4,1329.86,6.69,4963.57,1055.46
ORD111466,2024-08-26,S005,North,Furniture,Chairs,6,593.81,0.02,3562.15,641.12
ORD105779,2024-08-26,S029,West,Grocery,Fresh,2,9.52,9.7,17.19,1.31
ORD100267,2024-08-27,S012,South,Grocery,Fresh,4,26.28,13.12,91.33,6.83
ORD108799,2024-08-27,S036,East,Furniture,Tables,5,855.19,0.0,4275.95,769.67
ORD100915,2024-08-27,S002,South,Clothing,Kids,3,66.83,8.29,183.87,61.69
ORD102066,2024-08-28,S020,North,Clothing,Women,2,105.58,8.0,194.27,65.27
ORD101998,2024-08-28,S001,South,Electronics,Accessories,3,219.09,2.33,641.96,139.59
ORD109304,2024-08-29,S036,East,Beauty,Makeup,4,131.56,0.0,526.24,147.35
ORD103235,2024-08-29,S012,Central,Clothing,Kids,4,26.29,11.14,93.45,30.89
ORD106857,2024-08-29,S012,Central,Grocery,Snacks,2,6.14,2.13,12.02,0.95
ORD107357,2024-08-29,S012,South,Electronics,Laptops,2,1163.35,20.2,1856.71,367.22
ORD109434,2024-08-29,S013,West,Grocery,Beverages,4,8.34,2.79,32.43,2.56
ORD103364,2024-08-30,S034,North,Furniture,Chairs,3,262.17,9.87,708.88,121.3
ORD101469,2024-08-30,S018,North,Furniture,Sofas,6,989.68,12.6,5189.88,875.33
ORD102168,2024-08-30,S003,South,Grocery,Snacks,5,24.42,3.62,117.68,9.24
ORD101892,2024-08-30,S047,South,Furniture,Chairs,4,684.46,7.65,2528.4,437.7
ORD100032,2024-08-30,S044,North,Grocery,Staples,2,20.49,4.42,39.17,3.06
ORD104950,2024-08-30,S024,North,Clothing,Accessories,4,78.12,0.0,312.48,109.37
ORD106498,2024-08-30,S028,North,Clothing,Accessories,5,74.16,2.19,362.68,125.55
ORD104848,2024-08-30,S014,South,Furniture,Beds,4,863.9,0.92,3423.81,613.45
ORD109551,2024-08-30,S020,North,Furniture,Tables,1,575.85,7.07,535.14,92.92
ORD105922,2024-08-30,S021,North,Grocery,Beverages,2,4.2,15.61,7.09,0.52
ORD111981,2024-08-31,S041,South,Grocery,Snacks,4,23.45,3.34,90.67,7.13
ORD104633,2024-08-31,S014,South,Grocery,Beverages,6,40.11,6.7,224.54,17.36
ORD102195,2024-08-31,S009,North,Electronics,Mobiles,4,589.61,12.53,2062.93,425.41
ORD106911,2024-09-01,S021,North,Electronics,Audio,4,377.71,2.34,1475.49,320.81
ORD102554,2024-09-01,S046,South,Grocery,Staples,4,1.71,5.98,6.43,0.5
ORD100362,2024-09-01,S008,South,Clothing,Kids,5,6.59,0.0,32.95,11.53
ORD107330,2024-09-01,S009,West,Electronics,Laptops,3,985.25,1.05,2924.71,640.06
ORD111331,2024-09-01,S002,North,Furniture,Tables,4,657.27,0.0,2629.08,473.23
ORD100842,2024-09-01,S017,North,Electronics,Mobiles,4,1375.52,16.49,4594.79,927.51
ORD111185,2024-09-01,S025,East,Grocery,Snacks,2,39.26,24.21,59.51,4.18
ORD111461,2024-09-02,S018,South,Furniture,Sofas,2,1120.65,3.83,2155.46,380.55
ORD108343,2024-09-02,S001,South,Clothing,Women,2,147.6,10.33,264.71,87.86
ORD101450,2024-09-02,S045,South,Clothing,Accessories,4,101.04,5.93,380.19,129.12
ORD100689,2024-09-03,S035,South,Electronics,Laptops,5,789.93,2.01,3870.26,842.9
ORD107786,2024-09-03,S003,South,Electronics,Accessories,3,1216.41,2.5,3558.0,772.98
ORD103463,2024-09-03,S031,Central,Furniture,Tables,2,607.64,3.31,1175.05,208.01
ORD110937,2024-09-03,S029,West,Electronics,Audio,2,1244.45,1.23,2458.29,537.5
ORD109576,2024-09-03,S049,North,Furniture,Tables,3,203.95,12.02,538.31,91.07
ORD106522,2024-09-03,S026,West,Grocery,Snacks,4,35.08,0.99,138.93,11.06
ORD107159,2024-09-04,S021,Central,Electronics,Accessories,1,575.41,9.18,522.59,109.69
ORD109027,2024-09-04,S044,North,Beauty,Fragrance,6,163.5,4.96,932.34,254.58
ORD106216,2024-09-04,S008,South,Clothing,Kids,3,25.7,10.01,69.38,23.07
ORD109131,2024-09-04,S033,East,Beauty,Fragrance,5,176.49,8.03,811.59,218.12
ORD104065,2024-09-04,S027,South,Beauty,Fragrance,3,123.38,3.72,356.37,97.93
ORD111056,2024-09-04,S004,South,Clothing,Men,3,13.73,14.76,35.11,11.38
ORD106249,2024-09-04,S045,South,Grocery,Snacks,4,34.73,6.81,129.46,10.0
ORD102413,2024-09-04,S031,North,Electronics,Mobiles,3,650.18,0.0,1950.54,429.12
ORD100240,2024-09-05,S041,West,Electronics,Mobiles,5,469.75,0.0,2348.75,516.72
ORD111478,2024-09-05,S036,North,Grocery,Staples,5,46.9,3.17,227.07,17.88
ORD106250,2024-09-05,S019,South,Furniture,Tables,3,568.46,9.76,1538.93,263.49
ORD101005,2024-09-05,S048,South,Electronics,Laptops,3,751.91,8.18,2071.21,437.03
ORD104248,2024-09-05,S036,East,Grocery,Beverages,8,5.36,0.94,42.48,3.38
ORD103583,2024-09-05,S024,North,Electronics,Mobiles,4,737.56,1.53,2905.1,634.23
ORD111342,2024-09-05,S012,South,Grocery,Snacks,3,39.37,0.0,118.11,9.45
ORD109231,2024-09-05,S001,North,Clothing,Kids,3,87.52,10.86,234.05,77.47
ORD102184,2024-09-06,S031,East,Furniture,Chairs,5,816.51,2.81,3967.83,704.17
ORD109312,2024-09-06,S048,Central,Clothing,Men,3,91.57,0.21,274.13,95.84
ORD107946,2024-09-06,S022,East,Electronics,Accessories,5,1382.9,1.95,6779.67,1476.99
ORD100680,2024-09-06,S021,South,Clothing,Men,5,64.03,8.32,293.51,98.45
ORD106331,2024-09-07,S007,Central,Clothing,Men,5,126.24,7.24,585.5,197.51
ORD110361,2024-09-07,S019,Central,Furniture,Tables,5,335.48,0.0,1677.4,301.93
ORD100992,2024-09-07,S004,Central,Furniture,Sofas,5,1130.27,12.3,4956.23,837.26
ORD104448,2024-09-07,S026,West,Grocery,Fresh,2,28.28,2.87,54.94,4.33
ORD100450,2024-09-07,S028,North,Grocery,Fresh,4,9.98,0.0,39.92,3.19
ORD108588,2024-09-07,S043,South,Furniture,Tables,6,407.32,1.26,2413.13,431.63
ORD101899,2024-09-07,S024,South,Clothing,Men,5,106.28,5.98,499.62,169.64
ORD108491,2024-09-07,S016,Central,Beauty,Fragrance,4,199.76,13.26,693.09,181.2
ORD104005,2024-09-08,S024,East,Electronics,Mobiles,6,1220.08,0.2,7305.84,1605.68
ORD104328,2024-09-08,S030,South,Grocery,Staples,5,29.75,1.81,146.06,11.58
ORD110145,2024-09-09,S038,East,Clothing,Men,4,142.99,8.87,521.23,174.34
ORD102837,2024-09-09,S009,Central,Electronics,Accessories,1,831.49,6.38,778.44,165.79
ORD105982,2024-09-09,S036,North,Grocery,Fresh,6,40.62,20.03,194.9,14.03
ORD102754,2024-09-09,S045,Central,Grocery,Staples,3,29.14,0.0,87.42,6.99
ORD105180,2024-09-10,S046,East,Grocery,Snacks,3,47.94,4.17,137.82,10.8
ORD109041,2024-09-10,S050,South,Grocery,Staples,3,21.89,15.02,55.81,4.13
ORD100911,2024-09-10,S016,East,Clothing,Men,3,77.14,20.99,182.84,57.28
ORD107847,2024-09-10,S012,South,Grocery,Fresh,5,18.55,11.6,81.99,6.18
ORD106137,2024-09-10,S027,West,Clothing,Women,6,100.84,20.33,482.04,151.56
ORD105197,2024-09-10,S016,North,Beauty,Makeup,5,11.77,12.75,51.35,13.46
ORD103105,2024-09-10,S019,West,Clothing,Men,5,115.69,3.63,557.45,191.57
ORD111754,2024-09-10,S022,North,Clothing,Accessories,5,57.31,1.71,281.65,97.73
ORD102210,2024-09-10,S031,East,Clothing,Kids,4,63.87,0.0,255.48,89.42
ORD111096,2024-09-11,S025,South,Electronics,Audio,8,949.94,10.91,6770.41,1408.24
ORD104601,2024-09-11,S022,South,Grocery,Snacks,5,37.28,0.0,186.4,14.91
ORD108144,2024-09-11,S005,Central,Grocery,Snacks,4,24.35,6.31,91.25,7.07
ORD100698,2024-09-12,S040,West,Beauty,Fragrance,4,170.8,4.13,654.98,179.61
ORD111885,2024-09-12,S017,North,Electronics,Accessories,4,1295.56,4.05,4972.36,1071.77
ORD104260,2024-09-12,S029,South,Grocery,Snacks,3,47.99,9.57,130.19,9.92
ORD100999,2024-09-12,S035,Central,Clothing,Men,2,77.79,0.0,155.58,54.45
ORD100573,2024-09-12,S024,North,Clothing,Kids,5,94.4,0.77,468.37,163.3
ORD110623,2024-09-12,S003,East,Furniture,Tables,3,837.51,12.67,2194.19,369.93
ORD109917,2024-09-13,S050,East,Clothing,Men,5,142.95,0.0,714.75,250.16
ORD100387,2024-09-13,S027,Central,Grocery,Beverages,4,29.22,1.37,115.28,9.16
ORD108477,2024-09-14,S016,West,Grocery,Snacks,10,14.91,6.16,139.92,10.85
ORD106083,2024-09-14,S028,South,Clothing,Women,4,65.64,14.56,224.33,72.8
ORD110959,2024-09-14,S022,North,Clothing,Kids,3,13.17,14.22,33.89,11.02
ORD105603,2024-09-15,S013,Central,Grocery,Snacks,4,32.97,15.68,111.2,8.2
ORD111408,2024-09-15,S028,West,Clothing,Kids,3,85.97,4.51,246.28,84.25
ORD101268,2024-09-15,S009,South,Beauty,Skincare,3,57.49,2.94,167.4,46.18
ORD102044,2024-09-16,S001,Central,Beauty,Skincare,5,184.68,8.89,841.31,225.1
ORD100237,2024-09-16,S031,South,Grocery,Staples,5,16.4,7.16,76.13,5.87
ORD106107,2024-09-17,S024,West,Beauty,Makeup,4,104.02,3.64,400.93,110.22
ORD110956,2024-09-17,S047,West,Grocery,Snacks,6,29.66,0.0,177.96,14.24
ORD103290,2024-09-17,S022,Central,Clothing,Kids,4,125.2,0.0,500.8,175.28
ORD105411,2024-09-17,S028,East,Beauty,Haircare,2,131.79,8.2,241.97,64.97
ORD108151,2024-09-17,S014,North,Grocery,Staples,7,33.63,5.71,221.97,17.25
ORD101222,2024-09-18,S022,East,Beauty,Skincare,4,122.22,14.37,418.63,108.79
ORD105852,2024-09-18,S008,North,Grocery,Fresh,2,15.54,0.0,31.08,2.49
ORD102510,2024-09-19,S015,East,Beauty,Skincare,4,107.8,0.38,429.56,120.05
ORD108177,2024-09-19,S020,West,Grocery,Snacks,3,22.47,5.39,63.78,4.96
ORD100080,2024-09-19,S017,South,Grocery,Staples,8,8.4,0.07,67.15,5.37
ORD110895,2024-09-19,S050,East,Clothing,Kids,4,131.61,2.42,513.7,177.62
ORD111350,2024-09-19,S024,West,Grocery,Beverages,4,34.29,5.86,129.12,10.03
ORD111556,2024-09-20,S003,East,Grocery,Snacks,2,2.57,8.48,4.7,0.36
ORD105687,2024-09-20,S040,South,Beauty,Haircare,5,99.74,8.95,454.07,121.45
ORD107149,2024-09-20,S010,East,Furniture,Tables,3,1047.77,0.0,3143.31,565.8
ORD108653,2024-09-20,S029,Central,Grocery,Beverages,2,42.97,15.04,73.01,5.4
ORD110049,2024-09-20,S036,East,Grocery,Fresh,7,38.8,17.43,224.26,16.38
